,detailLink,directors,rate,title,casts,cover,year,types,country,lang,time,moveiTime,comment_len,starts,summary,comments,imgList,movieUrl
0,https://movie.douban.com/subject/1292335/,昆汀·塔伦蒂诺,7.5,危险关系,"帕姆·格里尔,塞缪尔·杰克逊,罗伯特·福斯特,布里吉特·芳达,迈克尔·基顿",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1628107924.jpg,1997,"剧情,惊悚,犯罪",美国,英语,1997-12-08,154,28488,"16.3%,44.9%,34.6%,3.6%,0.6%","表面看来，杰奇（帕姆·格里尔 Pam Grier 饰）是一名普通的空姐，然而，在暗地里，她一直利用职务之便，帮助军火商奥德尔（塞缪尔·杰克逊 Samuel L. Jackson 饰）运送赃款，并从中获取暴利。一次意外中，杰奇的“生意”曝光了，她本人亦遭到了逮捕。得知此事，奥德尔派出了马克斯（罗伯特·福斯特 Robert Forster 饰），想要杀人灭口。
                                    
                                　　让奥德尔没有想到的是，马克斯竟然疯狂的爱上了杰奇，两人一拍即合，策划了一场阴谋将奥德尔耍得团团转，甚至派出了心腹梅兰妮（布里吉特·芳达 Bridget Fonda 饰）和路易斯（罗伯特·德尼罗 Robert De Niro 饰）助其一臂之力。然而，当奥德尔发现自己受骗之时，他才发现，事态的发展早已经脱离了他的掌控。","[{""user"": ""\u6258\u5c3c\u00b7\u738b\u5927\u62ff"", ""start"": ""50"", ""time"": ""2010-08-11 01:33:14"", ""content"": ""\u6606\u6c40\u6700\u5e73\u5b9e\u7684\u4e00\u90e8\u7535\u5f71\uff0c\u6ca1\u6709\u975e\u7ebf\u6027\u53d9\u4e8b\uff0c\u6ca1\u6709\u8131\u7ebf\u5267\u60c5\uff0c\u6ca1\u6709\u70ab\u6280 \u2014\u2014 \u9664\u4e86\u591a\u8fbe\u4e24\u4f4d\u6570\u7684\u957f\u955c\u5934\uff1b\u800c\u6781\u5177\u8fa8\u8bc6\u5ea6\u7684\u604b\u8db3\u7656\u53e8\u903c\u53e8\u5bf9\u8bdd\u4ec0\u4e48\u7684\u4e00\u4e2a\u4e0d\u5c11\uff0c\u6700\u610f\u5916\u7684\u662f\u957f\u8fbe50\u5206\u949f\u7684\u9ad8\u6f6e\uff0c\u771f\u662f\u723d\u7ffb\u4e86\uff0c\u800c\u4e14\u5c45\u7136\u53ea\u6253\u4e86\u4e03\u53d1\u5b50\u5f39\u6b7b\u4e86\u4e09\u4e2a\u4eba\uff01\uff01\uff01""}, {""user"": ""\u675f"", ""start"": ""40"", ""time"": ""2009-02-05 06:35:12"", ""content"": ""\u7247\u513f\u62cd\u5f97\u500d\u513f\u7a33\u5f53\uff0c\u6709\u70b9\u610f\u601d :)\n\u5bfc\u6f14\u6f14\u5458\u5747\u73a9\u5f97\u500dhigh\uff0c\u5e26\u7740\u6211\u4eec\u4e5f\u8d70\u8d77\u6765\u4e86\uff0c\u8fd9\u5e2e\u4eba\u51d1\u8d77\u6765\u539f\u6765\u8fd9\u4e48\u725b\u903c\u3002""}, {""user"": ""\u4e5d\u5c3e\u9ed1\u732b"", ""start"": ""40"", ""time"": ""2008-05-24 00:12:21"", ""content"": ""\u97f3\u4e50\u7279\u6709\u611f\u89c9\uff0c\u7b97\u662f\u6700\u559c\u6b22\u7684\u6606\u6c40\u7684\u4e00\u90e8\u4e86""}, {""user"": ""\u51b0\u5c71\u674e"", ""start"": ""50"", ""time"": ""2009-09-13 22:17:31"", ""content"": ""9.0\uff1b\u4ee5\u89d2\u8272\u4e3a\u5404\u79cd\u7c7b\u578b\u7247\u7b26\u53f7\uff0c\u6606\u6c40\u7684\u89e3\u6784""}, {""user"": ""\u8fd9\u4e2a\u5047\u4e86"", ""start"": ""30"", ""time"": ""2011-09-10 23:16:01"", ""content"": ""\u5e73\u5b9e\u7684\u6606\u6c40\uff0c\u4e24\u4e2a\u534a\u5c0f\u65f6\u7684\u7247\u957f\u7565\u663e\u62d6\u6c93\uff0c\u76f4\u5230\u6700\u540e\u4e00\u4e2a\u5c0f\u65f6\u624d\u51fa\u73b0\u5927\u6bb5\u7684\u9ad8\u6f6e\u56e0\u800c\u524d\u534a\u6bb5\u8ba9\u4eba\u89c9\u5f97\u9887\u4e3a\u65e0\u8da3\uff1b\u4e2a\u4eba\u8ba4\u4e3a\u5fb7\u5c3c\u7f57\u662f\u672c\u7247\u6700\u5927\u7684\u4eae\u70b9\uff0c\u76f8\u6bd4\u4e8e\u6606\u6c40\u7684\u5176\u4ed6\u4f5c\u54c1\uff0c\u6b64\u7247\u7684\u7ed3\u5c3e\u4e5f\u7684\u786e\u201c\u5f31\u7206\u4e86\u201d\u3002""}]","https://img1.doubanio.com/view/photo/sqxs/public/p1628145097.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p1628145762.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1628145217.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p1775892080.jpg",https://vt1.doubanio.com/202205191126/0c2b4e2f35f6e4dfee692c061b6a7d20/view/movie/M/301010353-1.mp4
1,https://movie.douban.com/subject/35604173/,艾琳·李·卡尔,7.5,父女之战：解放布兰妮,"布兰妮·斯皮尔斯,艾琳·李·卡尔,西蒙·考威尔,罗茜·欧唐内,凯文·费德兰",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2686194301.jpg,2021,"纪录片,音乐,传记",美国,英语,2021-09-28,93,1932,"21.2%,40.1%,33.9%,3.7%,1.1%",记者珍妮·埃利斯和导演艾琳·李·卡尔通过独家采访和机密证据调查布兰妮·斯皮尔斯争取自由的斗争。,"[{""user"": ""\u5c0f\u654f\u5403\u6389\u5c0f\u654f"", ""start"": ""40"", ""time"": ""2021-10-04 03:34:28"", ""content"": ""\u5979\u9762\u5bf9\u7684\u4e5f\u662f\u68a6\u9732\u3001\u996d\u5c9b\u7231\u3001\u88ab\u5acc\u5f03\u7684\u677e\u5b50\u3001\u79c0\u5170\u9093\u6ce2\u513f\u2026\u2026\u6240\u9762\u5bf9\u7684\u547d\u8fd0\uff0c\u8c01\u80fd\u60f3\u5230\u5531\u8df3\u5929\u540e\u7684\u7eaa\u5f55\u7247\u7adf\u7136\u662f\u4e00\u90e8\u53f8\u6cd5\u542f\u793a\u5f55\uff1f\u6cd5\u5ead\u4e0a\u90a3\u77ed\u77ed\u51e0\u5206\u949f\u7684\u5f55\u97f3\u53c8\u7b80\u6d01\u53c8\u6709\u529b\u53c8\u8ba9\u4eba\u52a8\u5bb9\uff0c\u61d2\u59ae\u5728\u8868\u8fbe\u80fd\u529b\u65b9\u9762\u628a\u5929\u8d4b\u6811\u90fd\u70b9\u6ee1\u4e86\u5427\uff01""}, {""user"": ""\u5b54\u5e9c\u5c0f\u9c7c"", ""start"": ""30"", ""time"": ""2021-10-07 18:54:51"", ""content"": ""\u6bd4\u8d77\u8bb0\u53d9\u5e03\u5170\u59ae\u4e00\u6848\u7684\u8fc7\u7a0b\uff0c\u66f4\u591a\u8fd8\u662f\u5728\u540c\u60c5\u548c\u547c\u5401\uff0c\u4e0d\u8fc7\u7531\u6b64\u4e5f\u80fd\u770b\u51fa\uff0c\u4e00\u4e2a\u5982\u6b64\u51fa\u540d\u7684\u5973\u4eba\u90fd\u9003\u4e0d\u8fc7\u88ab\u7537\u6743\u793e\u4f1a\u7684\u5408\u6cd5\u7ed1\u67b6\u3002""}, {""user"": ""20\u4e2a\u5c0f\u660e\u226f"", ""start"": ""30"", ""time"": ""2021-10-02 23:19:18"", ""content"": ""\u7f3a\u5c11\u5f53\u4e8b\u4eba\u65b9\u9762\u7684\u91c7\u8bbf\uff0c\u6709\u70b9\u53ef\u60dc\u2026\u2026\u4e0d\u8fc7\u597d\u5728\u5b98\u53f8\u6700\u540e\u8d62\u4e86""}, {""user"": ""fire"", ""start"": ""30"", ""time"": ""2021-10-09 18:49:57"", ""content"": ""\u7f3a\u5c11\u4e3b\u8981\u4eba\u7269""}, {""user"": ""\u6c34\u6c34"", ""start"": ""30"", ""time"": ""2021-10-14 08:19:53"", ""content"": ""\u4f20\u5947\u3002""}]","https://img3.doubanio.com/view/photo/sqxs/public/p2689838030.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2689837987.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2689837977.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2689837966.jpg",https://vt1.doubanio.com/202205191126/e6d1b58947c8416fe512765dfb2a5917/view/movie/M/402810029.mp4
2,https://movie.douban.com/subject/1305915/,高志森,7.4,开心鬼放暑假,"黄百鸣,袁洁莹,罗美薇,陈加玲,傅明宪",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1995005703.jpg,1985,"喜剧,奇幻",中国香港,粤语,1985-07-18,96,25880,"16.0%,41.2%,39.4%,2.9%,0.5%","开心鬼（黄百鸣）转世投胎，摇身变作某女子中学教师，在他班上，几名爱捉弄人的调皮女生，戴卓仪（袁洁莹）、MAY（罗美薇）和姚琼（陈家玲），成立了以整人为乐的“卑鄙会”，开心鬼是她们最爱拿来开玩笑的对象。
                                    
                                　　开心鬼喜欢上隔壁男校某名女教师，正欲展开攻势，发现该教师正被各方面条件都强于自己的某体育教师追求，相比形秽，开心鬼郁郁不得意，更受打击的是，他因掉入戴卓仪一众设的“陷阱”，遭校长误会被迫离开学校。戴卓仪一众后悔不迭，开始想办法弥补过错。","[{""user"": ""Andor-Genesis"", ""start"": ""30"", ""time"": ""2007-08-25 01:47:17"", ""content"": ""\u5c0f\u751f\u6015\u6015\uff0c\u5c0f\u751f\u6015\u6015\u554a\uff01\uff5e\r\n\u4ec0\u4e48\u5351\u9119\u4f1a\u554a\uff0c\u7f3ab\u8037\u62c9\uff01\uff5e""}, {""user"": ""\u8c0b\u6740\u6e38\u620f\u673a"", ""start"": ""30"", ""time"": ""2014-11-23 19:15:12"", ""content"": ""\u5f00\u5fc3\u9b3c\u7cfb\u5217\u9996\u5f00\u9999\u6e2f\u6821\u56ed\u559c\u5267\u98ce\u6f6e\uff0c\u661f\u7237\u4e5f\u53d7\u4ed6\u5f71\u54cd\u3002\u5f53\u5e74\u8fd9\u90e8\u662f\u4ece\u4e2d\u5b66\u751f\u624b\u91cc\u82b15000\u6e2f\u5e01\u4e70\u7684\u8bdd\u5267\u53f0\u672c\uff0c\u6295\u8d44200\u4e07\uff0c\u6700\u7ec8\u51fb\u8d25\u7701\u6e2f\u65d7\u5175\u6210\u6691\u671f\u6863\u51a0\u519b\u3002\u9ec4\u767e\u9e23\u53d1\u6398\u65b0\u4eba\u4e00\u76f4\u5389\u5bb3\uff0c\u5f00\u5fc3\u5c11\u5973\u7ec4\u5408\u8ddf\u5f20\u66fc\u7389\u3001\u718a\u9edb\u6797\u3001\u6768\u9896\u4e00\u6837\u88ab\u4ed6\u63a8\u51fa\u6765\u3002\u5938\u5f20\u62d9\u52a3\u7279\u6548\u53cd\u800c\u6210\u5c31\u559c\u611f\uff0c\u4ed6\u8bf4\u80cc\u6295\u4e09\u5206\u7403\u5c31\u662fNG12\u6b21\u6210\u529f\u7684\uff0c\u6ca1\u94b1\u505a\u7279\u6548""}, {""user"": ""\u7ecf\u7eac\u4e07\u7aef"", ""start"": ""40"", ""time"": ""2013-04-04 23:14:37"", ""content"": ""\u8ddf\u524d\u9762\u4e24\u96c6\u5dee\u4e86\u4e00\u70b9\uff0c\u7b11\u70b9\u4fd7\u4e86""}, {""user"": ""aibantang"", ""start"": ""30"", ""time"": ""2011-09-02 13:49:47"", ""content"": ""\u70ed\u95f9\u597d\u73a9\uff0c\u4ec5\u6b64\u800c\u5df2\u3002\u4f46\u5bf9\u8fd9\u7c7b\u5f71\u7247\u6765\u8bb2\uff0c\u4ec5\u6b64\u8db3\u77e3\u3002\u800c\u4e14\u591a\u5e74\u540e\u518d\u770b\uff0c\u4e5f\u6709\u4e00\u4e9b\u7ecf\u5178\u7684\u5473\u9053\u3002""}, {""user"": ""Bigbird"", ""start"": ""30"", ""time"": ""2010-11-13 17:52:08"", ""content"": ""\u597d\u4e45\u597d\u4e45\u4ee5\u524d\u770b\u7684\u7247\uff0c\u4ee5\u81f3\u4e8e\u4e45\u5230\u6211\u90fd\u4e0d\u8bb0\u5f97\u662f\u4ec0\u4e48\u65f6\u5019\u3002\u6b64\u5206\u7eaf\u5c5e\u8bb0\u5fc6\u5206\u3002""}]","https://img3.doubanio.com/view/photo/sqxs/public/p1388725130.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p1592054915.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p1628549702.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1628546849.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p1628547129.jpg",0
3,https://movie.douban.com/subject/1303717/,洪金宝,7.4,夏日福星,"洪金宝,吴耀汉,冯淬帆,苗侨伟,曾志伟",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2521395606.jpg,1985,"喜剧,动作",中国香港,粤语,1985-08-15,96,23638,"16.1%,42.1%,38.2%,3.0%,0.5%","鹧鸪菜（洪金宝 饰）、犀牛皮（冯淬帆 饰）、大山地（吴耀汉 饰）、罗汉果（曾志伟）、花旗参（秦祥林 饰）、大力丸（成龙 饰）、巴巴拉（胡慧中 饰）和维奇（元彪 饰）等警察兄弟一起放大假出外旅游，岂料他们刚刚到达目的地就被上司通知马上回港执行任务。
                                    
                                　　原来，香港富商冯先生遭杀手杀害，他的女儿冯小姐（关之琳 饰）和冯先生的好友刘先生现在随时都有生命危险。于是，为了保护两人，大力丸和助手贴身保护刘先生；而年轻漂亮的冯小姐则住到巴巴拉的家由犀牛皮等人保护，众人都想和这位漂亮开放到冯小姐搭上关系；维奇和巴巴拉住入冯家引诱杀手上钩。夏日里，一连串爆笑惊险的场面上演了！","[{""user"": ""\u65e0\u8da3"", ""start"": ""50"", ""time"": ""2013-03-23 15:39:52"", ""content"": ""\u6ca1\u4e4b\u524d\u51e0\u90e8\u90a3\u4e48\u641e\u7b11\uff0c\u4f46\u6709\u5173\u4e4b\u7433\u6e7f\u8eab\u51f8\u70b9\u52a0\u5206\u554a\uff01""}, {""user"": ""\u671d\u66ae\u96ea"", ""start"": ""30"", ""time"": ""2018-06-13 22:40:01"", ""content"": ""1.\u5173\u4e4b\u7433\u8131\u6bdb\u5dfe\u540e\u6fc0\u51f8\uff0c\u4ece\u6d74\u7f38\u91cc\u8d77\u6765\u65f6\u6fc0\u51f8\u3002\n2.\u5173\u4e4b\u7433\u5047\u626e\u76f2\u4eba\uff0c\u5f53\u7740\u4ed3\u7530\u4fdd\u662d\u7684\u9762\u6492\u5c3f\u3002\n3.\u4ed3\u7530\u4fdd\u662d\u548c\u6210\u9f99\u3001\u6d2a\u91d1\u5b9d\u4e0a\u6f14\u5bf9\u624b\u620f\u3002\u6210\u9f99\u88ab\u4ed3\u7530\u4fdd\u662d\u540a\u6253\uff0c\u4ed3\u7530\u4fdd\u662d\u518d\u88ab\u6d2a\u91d1\u5b9d\u540a\u6253\uff0c\u6bd5\u7adf\u6d2a\u91d1\u5b9d\u662f\u5bfc\u6f14\u3002\n4.1985\u5e74\u7684\u300a\u590f\u65e5\u798f\u661f\u300b\u548c1986\u5e74\u7684\u300a\u5bcc\u8d35\u5217\u8f66\u300b\u90fd\u662f\u4f17\u661f\u4e91\u96c6\uff0c\u6d2a\u91d1\u5b9d\u4eba\u8109\u771f\u5e7f\u3002\n5.\u7247\u5934\u548c\u7247\u5c3e\u5f88\u9017\u6bd4\u3002""}, {""user"": ""\u8303\u6d77\u946b"", ""start"": ""50"", ""time"": ""2017-07-19 08:59:34"", ""content"": ""\u7b2c\u4e09\u90e8\u4f9d\u65e7\u662f\u5de8\u661f\u4e91\u96c6\u53d8\u672c\u52a0\u5389\uff0c\u5ae9\u5ae9\u7684\u5218\u5fb7\u534e\u6765\u9171\u6cb9\uff0c\u82b1\u65d7\u53c2\u5f00\u573a\u51fa\u6765\u3002\u540e\u9762\u6765\u4e86\u4e2a\u5f1f\u5f1f\u5b9d\u5854\u7cd6\u82d7\u4fa8\u4f1f\uff0c\u65b0\u7f8e\u5973\u5173\u4e4b\u7433\u52a0\u76df\uff0c\u5931\u706b\u8eb2\u6d74\u7f38\u90a3\u6bb5\u4e0d\u77e5\u9053\u56de\u770b\u8fc7\u51e0\u56de\uff0c\u7b2c\u4e00\u90e8\u4e2d\u7684\u5e38\u89c4\u89d2\u8272\u5377\u6bdb\u53d8\u6210\u4e86\u51ac\u866b\u8349\uff0c\u5267\u60c5\u7ed3\u6784\u4f9d\u65e7\u662f\u524d\u534a\u6bb5\u4e94\u798f\u661f\u641e\u602a\u8c03\u620f\u7f8e\u5973\u63e9\u6cb9\u9732\u70b9\u9999\u8273\u6ee1\u6ee1\uff0c\u540e\u534a\u90e8\u5609\u79be\u94c1\u4e09\u89d2\u52a8\u4f5c\u620f\u4efd\u5927\u6740\u56db\u65b9\uff0c\u6210\u9f99\u8fd8\u662f\u88ab\u5927\u54e5\u7ed9\u538b\u7740\u4e86\uff0c\u6d2a\u91d1\u5b9d\u800d\u7f51\u7403\u62cd\u90a3\u6bb5\u662f\u770b\u4e00\u6b21\u7b11\u4e00\u6b21\uff01\u6700\u540e\u7684\u6700\u540e\uff0c\u7535\u68af\u4e0b\u6765\u4e00\u4f17\u5927\u8155\uff0c\u6570\u661f\u661f\u7684\u611f\u89c9\u771f\u662f\u773c\u82b1\u7f2d\u4e71\uff0c\u582a\u6bd4\u300a\u89c1\u90ed\u5927\u7237\u300b""}, {""user"": ""\u4e3d\u5730\u547c\u58f0"", ""start"": ""50"", ""time"": ""2017-02-05 10:32:21"", ""content"": ""\u9999\u6e2f\u559c\u5267\u52a8\u4f5c\u7684\u5dc5\u5cf0\u554a\uff0c\u6d2a\u91d1\u5b9d\u7684\u7075\u6d3b\uff0c\u7a7a\u7ffb\uff0c\u5143\u5f6a\u7684\u8212\u5c55\uff0c\u8e22\u817f\uff0c\u76f8\u5bf9\u6210\u9f99\u5927\u54e5\u5c31\u4e0d\u591f\u51fa\u5f69\u4e86\uff0c\u5f53\u7136\u8fd9\u4e0d\u662f\u6210\u5bb6\u73ed\u7684\u52a8\u4f5c\u8bbe\u8ba1\uff0c\u5426\u5219\u5404\u79cd\u73a9\u547d\u52a8\u4f5c\u5c31\u5c42\u51fa\u4e0d\u7a77\u4e86\u3002\u80e1\u6167\u4e2d\u771f\u7f8e\uff0c\u90a3\u4e2a\u5e74\u4ee3\u5973\u661f\u7684\u7f8e\uff0c\u59dc\u5927\u536b\u771f\u5e05\uff0c\u534e\u4ed4\u6700\u540e\u6210\u4e86\u519b\u88c5\u8b66\u5458\uff0c\u597d\u5e05\uff0c\u5f88\u7a00\u7f55\u554a\u3002\u7535\u68af\u91cc\u8d70\u51fa\u7684\u5927\u5496\u4eec\uff0c\u544a\u8bc9\u89c2\u4f17\u6d2a\u91d1\u5b9d\u7684\u5730\u4f4d\u3002""}, {""user"": ""\u4f20\u8bf4"", ""start"": ""30"", ""time"": ""2006-07-03 20:30:30"", ""content"": ""\u53c8\u540d: Xia ri fu xing / \u4e03\u798f\u661f\r\n\r\n\u5bfc\u6f14: \u6d2a\u91d1\u5b9d (Sammo Hung Kam-Bo)\r\n\r\n\u4e0a\u6620\u5e74\u5ea6: 1985\r\n\u5236\u7247\u56fd\u5bb6/\u5730\u533a: \u9999\u6e2f\r\nimdb\u94fe\u63a5: tt0090342\r\n\r\n""}]","https://img1.doubanio.com/view/photo/sqxs/public/p2178258099.jpg,https://img3.doubanio.com/view/photo/sqxs/public/p1974051430.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p2646754494.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p2178258097.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p2178258093.jpg",0
4,https://movie.douban.com/subject/1476023/,索菲亚·科波拉,6.9,绝代艳后,"克斯汀·邓斯特,詹森·舒瓦兹曼,朱迪·戴维斯,雷普·汤恩,罗丝·伯恩",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p735421206.jpg,2006,"剧情,传记,历史","美国,法国,日本","法语,英语",2006-05-24,123,81055,"10.0%,32.7%,48.4%,8.0%,0.9%",这部电影讲述了一位法兰西王后的一生，讲述了那个年代，法国大革命前贵族们奢华迷乱的生活。奥地利公主玛丽（克尔斯滕•邓斯特 Kirsten Dunst饰）非常聪明，生性活泼，14岁的时候，在一场政治婚姻中，从奥地利公主变成法国的太子妃。由于某些原因，王子对玛丽非常的纵容，婚后，玛丽一直过着极其奢华的生活，同样，玛丽也一直无法与内心的寂寞彻底脱离。这部电影将给我们带来关于18世纪法国宫廷和社会的各种震撼，匪夷所思的奢侈，欲望交织的爱情，以及最后法国人民的怒吼。,"[{""user"": ""\u7720\u53bb"", ""start"": ""40"", ""time"": ""2007-05-03 18:18:53"", ""content"": ""\u8fd9\u7247\u5e76\u6ca1\u6709\u591a\u4e0d\u582a\uff0c\u591a\u6d6e\u534e\u7a7a\u6d1e\uff0c\u5c24\u5176\u662f\u5728\u8bfb\u4e86\u5927\u4ef2\u9a6c\u7684\u300a\u65ad\u5934\u8273\u540e\u300b\u4e4b\u540e\uff0c\u6211\u53cd\u800c\u7406\u89e3\u4e86\u7d22\u83f2\u4e9a\u7684\u62cd\u6444\u624b\u6cd5\u4e0a\u7684\u201c\u8f7b\u201d\uff0c\u90a3\u4e2a\u5e74\u4ee3\u5c31\u662f\u4e2a\u6d6e\u534e\u7a7a\u6d1e\u7684\u5e74\u4ee3\uff0cKK\u5c31\u662f\u4e66\u4e2d\u6240\u63cf\u5199\u7684\u90a3\u4e2a\u5c11\u5973\uff0c\u4e0d\u8c19\u4e16\u4e8b\uff0c\u53ea\u61c2\u4eab\u4e50\uff0c\u5f53\u5979\u61c2\u5f97\u5982\u4f55\u505a\u4e00\u4e2a\u738b\u540e\u65f6\uff0c\u5979\u5374\u5fc5\u987b\u8981\u9762\u5bf9\u65ad\u5934\u53f0\u4e86\u3002""}, {""user"": ""\u660f\u91d1\u6697\u7389"", ""start"": ""30"", ""time"": ""2008-07-14 00:44:23"", ""content"": ""\u636e\u8bf4\u6bcf\u4e00\u4e2a\u955c\u5934\u90fd\u662f\u5bf9\u773c\u775b\u7684\u7231\u629a\u3002""}, {""user"": ""\u679c\u9171\u262e"", ""start"": ""40"", ""time"": ""2008-06-01 14:28:34"", ""content"": ""\u4e0d\u53bb\u8c08\u5267\u60c5\u3002\u753b\u9762\u8272\u5f69\u5b9e\u5728\u662f\u6f02\u4eae\uff0c\u670d\u88c5\u534e\u4e3d\u4e3d\uff0c\u97f3\u4e50\u5f88\u597d\u542c\u3002\u5176\u5b9e\u4e5f\u5c31\u591f\u4e86\u3002""}, {""user"": ""\uf8ff17950"", ""start"": ""50"", ""time"": ""2007-02-20 01:28:11"", ""content"": ""\u62ff17XX\u5e74\u7684\u6545\u4e8b\u600070\u5e74\u4ee3\u7684\u65e7\u3002""}, {""user"": ""Urth\u00f3naD'Mors"", ""start"": ""30"", ""time"": ""2008-04-04 20:43:48"", ""content"": ""\u4eba\u6c11\u997f\u7684\u65f6\u5019\u53ef\u4ee5\u5403\u86cb\u7cd5...\u8fd9\u90e8\u7247\u5b50\u7528Dustin O'Halloran\u7684\u97f3\u4e50\u5b9e\u5728\u662f\u592a\u597d\u4e86""}]","https://img2.doubanio.com/view/photo/sqxs/public/p988424493.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p449658462.jpg,https://img2.doubanio.com/view/photo/sqxs/public/p987267912.jpg,https://img9.doubanio.com/view/photo/sqxs/public/p988428964.jpg,https://img1.doubanio.com/view/photo/sqxs/public/p531816758.jpg",0
